Order ID,Order Date,Category,Sub-Category,Product Name,Region,Customer Segment,Quantity,Discount,Sales,Profit,Year,Month,MonthName,YearMonth,Profit Margin (%)
ORD-10039,2021-03-31,Office Supplies,Art,Sketch Pad,West,Consumer,9,0.15,480.14,110.83,2021,3,Mar,2021-03,23.08
ORD-11324,2023-12-30,Technology,Copiers,Heavy Duty Copier,Central,Home Office,5,0.2,4688.86,620.73,2023,12,Dec,2023-12,15.54
ORD-14475,2023-11-14,Technology,Phones,Smartphone X200,North,Corporate,5,0.2,4865.71,620.73,2023,11,Nov,2023-11,22.09
ORD-17992,2023-08-01,Office Supplies,Paper,Sticky Notes Pack,Central,Consumer,8,0.15,458.22,108.2,2023,8,Aug,2023-08,23.61
ORD-17410,2021-11-17,Technology,Phones,Smartphone Lite,East,Consumer,12,0.0,6879.24,620.73,2021,11,Nov,2021-11,12.08
ORD-16235,2024-04-27,Office Supplies,Art,Color Pencils,West,Consumer,6,0.3,168.0,13.86,2024,4,Apr,2024-04,8.25
ORD-19367,2021-07-03,Office Supplies,Storage,Storage Box,East,Consumer,4,0.15,226.15,34.4,2021,7,Jul,2021-07,15.21
ORD-12404,2021-04-10,Furniture,Tables,Conference Table,Central,Consumer,4,0.0,2100.82,-12.43,2021,4,Apr,2021-04,-0.59
ORD-12549,2023-01-03,Furniture,Tables,Round Side Table,North,Consumer,1,0.3,956.72,11.91,2023,1,Jan,2023-01,1.24
ORD-16849,2022-05-03,Office Supplies,Binders,Heavy Duty Binder,East,Consumer,10,0.0,218.7,45.19,2022,5,May,2022-05,20.66
ORD-14904,2022-05-27,Technology,Copiers,Desktop Copier,Central,Corporate,13,0.15,6301.89,620.73,2022,5,May,2022-05,23.53
ORD-13673,2024-07-02,Technology,Copiers,Desktop Copier,East,Home Office,1,0.0,1399.0,78.14,2024,7,Jul,2024-07,5.59
ORD-15263,2022-12-15,Office Supplies,Labels,Address Labels,East,Consumer,4,0.0,115.22,33.14,2022,12,Dec,2022-12,28.76
ORD-10101,2023-07-07,Office Supplies,Envelopes,Mailing Envelopes,South,Corporate,2,0.0,22.11,7.05,2023,7,Jul,2023-07,31.89
ORD-11314,2022-01-27,Furniture,Chairs,Ergo Recliner,Central,Home Office,13,0.15,5478.08,-317.17,2022,1,Jan,2022-01,-5.79
ORD-15125,2022-05-06,Office Supplies,Paper,Copy Paper Ream,Central,Consumer,11,0.0,1030.53,95.79,2022,5,May,2022-05,9.3
ORD-11440,2023-08-26,Office Supplies,Binders,Heavy Duty Binder,North,Home Office,6,0.2,772.5,82.88,2023,8,Aug,2023-08,10.73
ORD-19505,2024-06-16,Furniture,Chairs,Folding Chair,North,Consumer,5,0.0,3325.16,171.3,2024,6,Jun,2024-06,5.15
ORD-13830,2022-05-26,Technology,Machines,Label Printer,South,Home Office,11,0.0,6879.24,620.73,2022,5,May,2022-05,14.0
ORD-16393,2024-08-01,Furniture,Furnishings,Picture Frame,East,Consumer,9,0.15,2556.43,620.73,2024,8,Aug,2024-08,70.09
ORD-13274,2021-12-24,Office Supplies,Labels,Shipping Labels,North,Corporate,10,0.0,809.75,203.67,2021,12,Dec,2021-12,25.15
ORD-15106,2022-07-13,Office Supplies,Paper,Copy Paper Ream,North,Consumer,7,0.0,67.76,11.81,2022,7,Jul,2022-07,17.43
ORD-15555,2021-03-13,Office Supplies,Paper,Copy Paper Ream,East,Consumer,3,0.3,188.08,50.75,2021,3,Mar,2021-03,26.98
ORD-13297,2021-11-01,Technology,Machines,Laminator,North,Consumer,5,0.0,6879.24,620.73,2021,11,Nov,2021-11,20.78
ORD-18191,2024-08-09,Office Supplies,Labels,Address Labels,West,Home Office,5,0.2,164.03,49.77,2024,8,Aug,2024-08,30.34
ORD-18175,2022-09-11,Office Supplies,Storage,Plastic Bin,Central,Home Office,13,0.0,950.35,136.33,2022,9,Sep,2022-09,14.35
ORD-12198,2021-09-23,Technology,Phones,Office Cordless Phone,West,Consumer,6,0.15,2364.29,189.48,2021,9,Sep,2021-09,8.01
ORD-12092,2024-04-05,Office Supplies,Paper,Sticky Notes Pack,South,Consumer,1,0.1,108.98,26.9,2024,4,Apr,2024-04,24.68
ORD-13057,2021-08-05,Office Supplies,Binders,3-Ring Binder,North,Corporate,9,0.0,425.57,139.59,2021,8,Aug,2021-08,32.8
ORD-11572,2024-04-30,Furniture,Tables,Round Side Table,West,Home Office,12,0.2,833.79,27.86,2024,4,Apr,2024-04,3.34
ORD-11163,2022-01-17,Office Supplies,Labels,Shipping Labels,West,Consumer,4,0.2,184.11,55.37,2022,1,Jan,2022-01,30.07
ORD-16725,2022-12-17,Office Supplies,Storage,Plastic Bin,North,Consumer,7,0.0,541.38,158.2,2022,12,Dec,2022-12,29.22
ORD-17195,2023-06-29,Office Supplies,Paper,Notebook Set,East,Consumer,2,0.0,107.03,21.51,2023,6,Jun,2023-06,20.1
ORD-13340,2021-04-04,Technology,Machines,Calculator,West,Consumer,2,0.0,1285.57,230.26,2021,4,Apr,2021-04,17.91
ORD-14298,2021-05-31,Office Supplies,Envelopes,Security Envelopes,East,Home Office,4,0.1,334.42,99.09,2021,5,May,2021-05,29.63
ORD-18310,2021-08-26,Furniture,Furnishings,Desk Lamp,North,Home Office,10,0.1,3718.63,27.86,2021,8,Aug,2021-08,0.75
ORD-11996,2024-08-26,Office Supplies,Storage,File Cabinet,South,Consumer,10,0.15,863.1,249.02,2024,8,Aug,2024-08,28.85
ORD-13908,2023-09-12,Office Supplies,Envelopes,Security Envelopes,East,Consumer,1,0.15,53.9,11.81,2023,9,Sep,2023-09,21.91
ORD-15280,2023-02-02,Furniture,Chairs,Folding Chair,South,Home Office,13,0.15,4679.95,418.63,2023,2,Feb,2023-02,8.95
ORD-15030,2024-02-05,Office Supplies,Art,Color Pencils,North,Consumer,3,0.3,328.66,92.39,2024,2,Feb,2024-02,28.11
ORD-16752,2021-05-22,Furniture,Bookcases,Corner Bookcase,South,Corporate,13,0.1,6879.24,620.73,2021,5,May,2021-05,14.05
ORD-12806,2024-03-05,Office Supplies,Binders,Heavy Duty Binder,South,Consumer,11,0.0,1208.76,278.86,2024,3,Mar,2024-03,23.07
ORD-16241,2023-10-12,Furniture,Tables,Round Side Table,East,Corporate,5,0.0,942.15,-79.75,2023,10,Oct,2023-10,-8.46
ORD-13705,2021-10-06,Office Supplies,Storage,Storage Box,Central,Consumer,9,0.1,806.04,59.99,2021,10,Oct,2021-10,7.44
ORD-16589,2024-11-29,Office Supplies,Binders,View Binder,West,Home Office,2,0.0,227.72,43.88,2024,11,Nov,2024-11,19.27
ORD-13959,2021-12-04,Office Supplies,Binders,Heavy Duty Binder,Central,Consumer,11,0.1,1266.19,379.25,2021,12,Dec,2021-12,29.95
ORD-13243,2024-04-29,Office Supplies,Binders,Heavy Duty Binder,West,Consumer,2,0.0,21.93,3.41,2024,4,Apr,2024-04,15.55
ORD-10539,2022-07-05,Office Supplies,Storage,Plastic Bin,North,Consumer,10,0.3,461.56,97.53,2022,7,Jul,2022-07,21.13
ORD-13999,2024-09-20,Office Supplies,Art,Marker Set,South,Consumer,2,0.1,221.42,32.78,2024,9,Sep,2024-09,14.8
ORD-11628,2023-09-22,Furniture,Chairs,Folding Chair,East,Corporate,7,0.0,4866.51,620.73,2023,9,Sep,2023-09,19.76
ORD-11284,2021-10-27,Technology,Copiers,Heavy Duty Copier,South,Consumer,3,0.15,2955.17,89.97,2021,10,Oct,2021-10,3.04
ORD-14640,2022-03-24,Office Supplies,Labels,Address Labels,South,Corporate,3,0.3,287.91,36.26,2022,3,Mar,2022-03,12.59
ORD-12302,2024-10-11,Office Supplies,Paper,Sticky Notes Pack,North,Consumer,3,0.0,120.86,11.3,2024,10,Oct,2024-10,9.35
ORD-18026,2024-06-26,Furniture,Bookcases,Oak Bookcase,West,Corporate,5,0.0,516.72,-31.91,2024,6,Jun,2024-06,-6.18
ORD-19355,2023-06-18,Office Supplies,Binders,Heavy Duty Binder,West,Home Office,4,0.1,153.55,12.09,2023,6,Jun,2023-06,7.87
ORD-18999,2023-12-17,Furniture,Chairs,Folding Chair,East,Corporate,4,0.0,445.28,34.44,2023,12,Dec,2023-12,7.73
ORD-18830,2024-01-22,Office Supplies,Labels,Address Labels,West,Consumer,1,0.1,16.95,3.35,2024,1,Jan,2024-01,19.76
ORD-16701,2023-12-29,Office Supplies,Art,Marker Set,East,Corporate,7,0.3,381.37,61.73,2023,12,Dec,2023-12,16.19
ORD-14151,2023-09-05,Office Supplies,Art,Color Pencils,West,Corporate,1,0.0,65.44,13.92,2023,9,Sep,2023-09,21.27
ORD-15836,2022-02-20,Office Supplies,Paper,Copy Paper Ream,South,Consumer,8,0.2,105.45,16.28,2022,2,Feb,2022-02,15.44
ORD-15921,2023-07-05,Furniture,Furnishings,Picture Frame,North,Consumer,7,0.1,5991.76,-297.86,2023,7,Jul,2023-07,-4.97
ORD-15644,2022-07-24,Office Supplies,Labels,Address Labels,West,Home Office,13,0.2,867.53,73.92,2022,7,Jul,2022-07,8.52
ORD-10161,2024-08-10,Technology,Accessories,Laptop Stand,East,Corporate,7,0.1,6879.24,620.73,2024,8,Aug,2024-08,20.47
ORD-12498,2023-04-27,Office Supplies,Art,Marker Set,West,Consumer,7,0.2,712.29,133.57,2023,4,Apr,2023-04,18.75
ORD-13244,2023-09-10,Furniture,Chairs,Mesh Task Chair,South,Consumer,9,0.0,5599.61,-330.7900000000001,2023,9,Sep,2023-09,-10.86
ORD-19548,2023-07-08,Office Supplies,Binders,3-Ring Binder,Central,Consumer,13,0.0,1122.72,320.86,2023,7,Jul,2023-07,28.58
ORD-18912,2023-10-09,Office Supplies,Labels,Shipping Labels,East,Home Office,2,0.1,91.58,11.54,2023,10,Oct,2023-10,12.6
ORD-15998,2024-09-13,Technology,Copiers,Heavy Duty Copier,South,Home Office,5,0.1,5718.17,281.29,2024,9,Sep,2024-09,4.92
ORD-11279,2021-04-30,Furniture,Bookcases,Metal Shelving Unit,West,Home Office,11,0.0,6879.24,-330.7900000000001,2021,4,Apr,2021-04,-12.38
ORD-12967,2021-02-25,Furniture,Tables,Adjustable Desk,West,Consumer,4,0.2,2654.24,76.38,2021,2,Feb,2021-02,2.88
ORD-14886,2023-08-25,Office Supplies,Binders,View Binder,Central,Corporate,13,0.1,832.51,182.01,2023,8,Aug,2023-08,21.86
ORD-17269,2024-09-29,Office Supplies,Art,Sketch Pad,North,Corporate,11,0.0,810.41,84.85,2024,9,Sep,2024-09,10.47
ORD-16174,2023-06-24,Technology,Machines,Laminator,North,Home Office,4,0.2,4975.26,620.73,2023,6,Jun,2023-06,14.76
ORD-13484,2021-05-30,Office Supplies,Paper,Copy Paper Ream,East,Home Office,8,0.1,725.39,214.24,2021,5,May,2021-05,29.53
ORD-10924,2024-08-01,Office Supplies,Envelopes,Security Envelopes,West,Consumer,1,0.0,86.87,15.46,2024,8,Aug,2024-08,17.8
ORD-16250,2023-12-28,Office Supplies,Labels,Address Labels,South,Consumer,10,0.2,1320.82,306.4,2023,12,Dec,2023-12,23.2
ORD-17251,2023-10-18,Technology,Accessories,Keyboard,South,Corporate,5,0.0,908.13,197.45,2023,10,Oct,2023-10,21.74
ORD-10770,2024-01-31,Office Supplies,Labels,Shipping Labels,East,Corporate,10,0.0,235.47,81.75,2024,1,Jan,2024-01,34.72
ORD-15779,2023-11-21,Office Supplies,Envelopes,Security Envelopes,South,Corporate,2,0.0,147.52,9.08,2023,11,Nov,2023-11,6.16
ORD-18647,2021-04-20,Office Supplies,Binders,View Binder,West,Consumer,2,0.15,120.47,27.17,2021,4,Apr,2021-04,22.55
ORD-19514,2024-02-18,Office Supplies,Art,Marker Set,East,Home Office,11,0.2,1059.53,117.17,2024,2,Feb,2024-02,11.06
ORD-15679,2021-11-15,Office Supplies,Paper,Copy Paper Ream,East,Corporate,2,0.0,70.13,5.56,2021,11,Nov,2021-11,7.93
ORD-10695,2023-09-12,Furniture,Furnishings,Picture Frame,West,Consumer,7,0.0,1488.86,-177.47,2023,9,Sep,2023-09,-11.92
ORD-19244,2022-05-30,Furniture,Bookcases,Corner Bookcase,North,Corporate,9,0.0,1240.54,107.85,2022,5,May,2022-05,8.69
ORD-13234,2024-10-30,Furniture,Chairs,Mesh Task Chair,North,Corporate,10,0.0,3900.55,294.84,2024,10,Oct,2024-10,7.56
ORD-19720,2024-01-08,Office Supplies,Labels,Shipping Labels,North,Corporate,9,0.15,826.6,229.92,2024,1,Jan,2024-01,27.82
ORD-17809,2023-08-22,Office Supplies,Paper,Sticky Notes Pack,South,Corporate,1,0.0,94.08,30.45,2023,8,Aug,2023-08,32.37
ORD-14417,2024-02-18,Technology,Machines,Calculator,North,Home Office,13,0.1,6879.24,620.73,2024,2,Feb,2024-02,2.69
ORD-11219,2021-03-21,Furniture,Tables,Adjustable Desk,North,Home Office,4,0.0,2855.16,384.25,2021,3,Mar,2021-03,13.46
ORD-16375,2022-03-10,Furniture,Furnishings,Desk Lamp,Central,Consumer,4,0.1,2108.91,225.32,2022,3,Mar,2022-03,10.68
ORD-14378,2023-01-14,Office Supplies,Binders,3-Ring Binder,Central,Consumer,12,0.0,1174.13,179.35,2023,1,Jan,2023-01,15.28
ORD-19761,2024-07-03,Furniture,Bookcases,Oak Bookcase,North,Consumer,10,0.0,6879.24,-255.42,2024,7,Jul,2024-07,-2.91
ORD-14885,2021-04-19,Office Supplies,Art,Sketch Pad,Central,Consumer,6,0.0,382.83,71.54,2021,4,Apr,2021-04,18.69
ORD-11900,2021-12-03,Furniture,Bookcases,Oak Bookcase,East,Home Office,3,0.1,365.1,-3.38,2021,12,Dec,2021-12,-0.93
ORD-13186,2024-02-24,Furniture,Bookcases,Oak Bookcase,South,Consumer,5,0.3,4248.42,-220.16,2024,2,Feb,2024-02,-5.18
ORD-13566,2023-09-15,Technology,Copiers,Heavy Duty Copier,North,Corporate,4,0.3,1704.01,119.0,2023,9,Sep,2023-09,6.98
ORD-16579,2022-09-05,Office Supplies,Labels,Shipping Labels,South,Corporate,13,0.15,192.52,46.11,2022,9,Sep,2022-09,23.95
ORD-13019,2023-10-14,Technology,Machines,Label Printer,West,Consumer,1,0.2,858.04,33.27,2023,10,Oct,2023-10,3.88
ORD-17541,2023-07-28,Technology,Machines,Label Printer,West,Corporate,4,0.0,5664.06,212.24,2023,7,Jul,2023-07,3.75
ORD-14469,2024-06-09,Technology,Machines,Laminator,South,Home Office,6,0.0,5812.82,181.13,2024,6,Jun,2024-06,3.12
ORD-13816,2024-05-12,Office Supplies,Paper,Notebook Set,East,Consumer,6,0.0,507.29,58.92,2024,5,May,2024-05,11.61
ORD-10062,2023-08-16,Furniture,Chairs,Ergo Recliner,West,Corporate,12,0.2,6815.47,-330.7900000000001,2023,8,Aug,2023-08,-9.66
ORD-11373,2021-09-23,Office Supplies,Envelopes,Mailing Envelopes,North,Home Office,9,0.3,571.35,31.78,2021,9,Sep,2021-09,5.56
ORD-18086,2023-12-19,Technology,Accessories,Wireless Mouse,West,Corporate,6,0.0,5063.07,397.43,2023,12,Dec,2023-12,7.85
ORD-13317,2022-02-22,Office Supplies,Storage,File Cabinet,Central,Home Office,5,0.0,200.55,27.43,2022,2,Feb,2022-02,13.68
ORD-13877,2023-12-15,Furniture,Furnishings,Picture Frame,East,Consumer,8,0.2,4884.41,-330.7900000000001,2023,12,Dec,2023-12,-11.64
ORD-17539,2021-03-29,Office Supplies,Art,Sketch Pad,North,Corporate,12,0.0,849.61,123.99,2021,3,Mar,2021-03,14.59
ORD-12395,2022-06-27,Furniture,Furnishings,Wall Clock,North,Consumer,10,0.1,6879.24,-330.7900000000001,2022,6,Jun,2022-06,-14.07
ORD-18184,2024-08-24,Office Supplies,Paper,Copy Paper Ream,Central,Consumer,5,0.0,159.28,28.78,2024,8,Aug,2024-08,18.07
ORD-16368,2023-01-03,Technology,Phones,Smartphone Lite,West,Consumer,3,0.2,1750.06,620.73,2023,1,Jan,2023-01,36.33
ORD-18211,2021-04-23,Technology,Accessories,Laptop Stand,East,Corporate,3,0.3,2668.7,559.15,2021,4,Apr,2021-04,20.95
ORD-11375,2024-09-25,Technology,Copiers,Desktop Copier,North,Corporate,12,0.2,1082.27,324.29,2024,9,Sep,2024-09,29.96
ORD-11814,2023-08-19,Technology,Accessories,Wireless Mouse,Central,Corporate,4,0.3,972.66,139.26,2023,8,Aug,2023-08,14.32
ORD-15031,2022-08-02,Office Supplies,Binders,3-Ring Binder,North,Corporate,7,0.0,701.45,58.92,2022,8,Aug,2022-08,8.4
ORD-19135,2021-05-24,Office Supplies,Art,Marker Set,South,Home Office,5,0.0,340.84,114.49,2021,5,May,2021-05,33.59
ORD-11169,2021-08-27,Office Supplies,Art,Sketch Pad,East,Home Office,5,0.0,50.32,8.31,2021,8,Aug,2021-08,16.51
ORD-18408,2021-09-24,Office Supplies,Storage,File Cabinet,North,Corporate,10,0.0,127.11,22.55,2021,9,Sep,2021-09,17.74
ORD-11966,2024-05-21,Technology,Accessories,Laptop Stand,West,Consumer,13,0.2,6879.24,620.73,2024,5,May,2024-05,8.04
ORD-18269,2023-01-01,Technology,Machines,Label Printer,West,Consumer,2,0.3,1756.49,620.73,2023,1,Jan,2023-01,36.2
ORD-18601,2022-03-11,Technology,Accessories,Wireless Mouse,South,Home Office,3,0.0,4071.64,620.73,2022,3,Mar,2022-03,16.44
ORD-18835,2023-10-02,Office Supplies,Labels,Shipping Labels,North,Home Office,1,0.0,88.52,8.24,2023,10,Oct,2023-10,9.31
ORD-10670,2024-07-13,Technology,Phones,Office Cordless Phone,East,Consumer,9,0.2,5507.27,620.73,2024,7,Jul,2024-07,13.05
ORD-19466,2023-09-02,Office Supplies,Envelopes,Mailing Envelopes,Central,Consumer,3,0.0,204.76,65.52,2023,9,Sep,2023-09,32.0
ORD-11757,2023-07-23,Office Supplies,Storage,Plastic Bin,North,Home Office,11,0.3,333.49,115.12,2023,7,Jul,2023-07,34.52
ORD-11781,2022-10-15,Office Supplies,Labels,Shipping Labels,Central,Consumer,4,0.0,410.69,51.89,2022,10,Oct,2022-10,12.63
ORD-13881,2023-02-01,Technology,Phones,Smartphone Lite,West,Consumer,12,0.0,6879.24,620.73,2023,2,Feb,2023-02,20.85
ORD-14700,2024-06-08,Furniture,Chairs,Mesh Task Chair,West,Consumer,9,0.15,5852.5,-330.7900000000001,2024,6,Jun,2024-06,-10.26
ORD-14249,2021-02-08,Office Supplies,Envelopes,Security Envelopes,West,Consumer,7,0.0,144.9,23.02,2021,2,Feb,2021-02,15.89
ORD-11224,2023-05-09,Office Supplies,Paper,Notebook Set,Central,Consumer,2,0.3,206.38,53.96,2023,5,May,2023-05,26.15
ORD-19625,2024-04-17,Office Supplies,Paper,Notebook Set,North,Corporate,4,0.0,146.5,24.2,2024,4,Apr,2024-04,16.52
ORD-13727,2024-09-21,Technology,Copiers,Desktop Copier,Central,Corporate,1,0.0,477.49,620.73,2024,9,Sep,2024-09,133.15
ORD-12720,2022-04-15,Technology,Machines,Label Printer,East,Corporate,1,0.15,702.32,87.5,2022,4,Apr,2022-04,12.46
ORD-14177,2022-04-25,Office Supplies,Paper,Copy Paper Ream,East,Home Office,9,0.0,943.65,187.7,2022,4,Apr,2022-04,19.89
ORD-17229,2022-03-19,Office Supplies,Labels,Address Labels,North,Corporate,8,0.0,690.82,148.73,2022,3,Mar,2022-03,21.53
ORD-14213,2021-01-26,Office Supplies,Labels,Shipping Labels,East,Consumer,9,0.0,661.59,202.22,2021,1,Jan,2021-01,30.57
ORD-17644,2023-11-03,Office Supplies,Storage,Storage Box,South,Corporate,11,0.1,669.85,110.63,2023,11,Nov,2023-11,16.52
ORD-10684,2023-03-26,Office Supplies,Labels,Shipping Labels,East,Consumer,3,0.0,289.12,52.38,2023,3,Mar,2023-03,18.12
ORD-18749,2023-12-28,Office Supplies,Storage,Plastic Bin,West,Consumer,12,0.0,340.84,332.93,2023,12,Dec,2023-12,97.68
ORD-11935,2024-02-29,Office Supplies,Labels,Shipping Labels,East,Consumer,1,0.1,38.59,58.92,2024,2,Feb,2024-02,152.68
ORD-12801,2021-11-11,Office Supplies,Envelopes,Security Envelopes,East,Consumer,3,0.0,177.61,50.04,2021,11,Nov,2021-11,28.17
ORD-16592,2021-07-01,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,4,0.1,483.8,91.56,2021,7,Jul,2021-07,18.93
ORD-10081,2021-07-07,Office Supplies,Storage,Storage Box,East,Consumer,7,0.15,501.52,136.09,2021,7,Jul,2021-07,27.14
ORD-18325,2022-05-27,Office Supplies,Envelopes,Security Envelopes,West,Home Office,11,0.15,340.84,84.48,2022,5,May,2022-05,24.79
ORD-16359,2023-03-23,Furniture,Chairs,Ergo Recliner,East,Consumer,4,0.2,1193.39,11.46,2023,3,Mar,2023-03,0.96
ORD-12142,2023-06-30,Office Supplies,Paper,Copy Paper Ream,Central,Home Office,7,0.2,232.29,43.87,2023,6,Jun,2023-06,18.89
ORD-15497,2023-03-21,Furniture,Furnishings,Filing Tray,East,Consumer,1,0.0,721.43,129.41,2023,3,Mar,2023-03,17.94
ORD-18950,2023-05-17,Technology,Copiers,Desktop Copier,North,Home Office,12,0.0,6879.24,620.73,2023,5,May,2023-05,20.82
ORD-11269,2021-02-19,Furniture,Furnishings,Filing Tray,South,Home Office,4,0.0,1308.91,8.36,2021,2,Feb,2021-02,0.64
ORD-12246,2021-08-29,Office Supplies,Paper,Sticky Notes Pack,South,Home Office,7,0.1,601.3,166.46,2021,8,Aug,2021-08,27.68
ORD-17118,2022-07-12,Technology,Phones,Smartphone X200,East,Consumer,7,0.0,6879.24,620.73,2022,7,Jul,2022-07,18.53
ORD-15429,2023-05-30,Technology,Accessories,Laptop Stand,South,Corporate,4,0.15,862.84,56.05,2023,5,May,2023-05,6.5
ORD-15307,2021-11-23,Technology,Copiers,Heavy Duty Copier,North,Corporate,13,0.3,6879.24,620.73,2021,11,Nov,2021-11,8.9
ORD-15584,2023-07-14,Technology,Phones,Smartphone X200,South,Corporate,11,0.0,6879.24,620.73,2023,7,Jul,2023-07,14.48
ORD-13033,2021-05-19,Furniture,Chairs,Executive Office Chair,Central,Consumer,13,0.0,4227.79,-330.7900000000001,2021,5,May,2021-05,-9.93
ORD-14053,2023-10-23,Technology,Accessories,Keyboard,West,Consumer,7,0.15,5739.95,266.66,2023,10,Oct,2023-10,4.65
ORD-10900,2022-02-27,Technology,Copiers,Heavy Duty Copier,North,Corporate,2,0.2,1149.44,50.23,2022,2,Feb,2022-02,4.37
ORD-11433,2021-03-01,Office Supplies,Art,Marker Set,Central,Corporate,7,0.0,113.85,31.82,2021,3,Mar,2021-03,27.95
ORD-16759,2022-12-25,Office Supplies,Art,Sketch Pad,Central,Consumer,8,0.1,59.97,17.65,2022,12,Dec,2022-12,29.43
ORD-10697,2021-12-09,Furniture,Bookcases,Metal Shelving Unit,Central,Home Office,2,0.0,1330.95,-76.38,2021,12,Dec,2021-12,-5.74
ORD-12434,2023-12-08,Office Supplies,Storage,File Cabinet,North,Corporate,10,0.0,69.07,6.88,2023,12,Dec,2023-12,9.96
ORD-12454,2023-02-02,Furniture,Bookcases,Metal Shelving Unit,North,Consumer,8,0.0,3255.82,602.44,2023,2,Feb,2023-02,18.5
ORD-13174,2022-06-27,Office Supplies,Labels,Shipping Labels,North,Consumer,5,0.0,26.01,7.24,2022,6,Jun,2022-06,27.84
ORD-16935,2024-03-09,Office Supplies,Storage,Plastic Bin,Central,Corporate,12,0.0,836.67,86.29,2024,3,Mar,2024-03,10.31
ORD-12035,2021-01-06,Furniture,Chairs,Ergo Recliner,West,Corporate,10,0.0,3515.23,-330.7900000000001,2021,1,Jan,2021-01,-9.71
ORD-19606,2023-03-01,Technology,Phones,Smartphone X200,Central,Home Office,13,0.15,6879.24,620.73,2023,3,Mar,2023-03,7.64
ORD-12789,2024-07-26,Furniture,Bookcases,Metal Shelving Unit,South,Corporate,7,0.3,605.69,101.48,2024,7,Jul,2024-07,16.75
ORD-14720,2022-12-26,Technology,Accessories,Keyboard,North,Home Office,9,0.15,5145.3,620.73,2022,12,Dec,2022-12,31.36
ORD-11857,2023-05-18,Office Supplies,Storage,Plastic Bin,South,Corporate,1,0.1,92.79,29.24,2023,5,May,2023-05,31.51
ORD-11985,2024-02-01,Office Supplies,Envelopes,Security Envelopes,Central,Consumer,1,0.15,10.25,3.24,2024,2,Feb,2024-02,31.61
ORD-17225,2021-03-02,Technology,Copiers,Desktop Copier,Central,Home Office,8,0.3,6438.74,620.73,2021,3,Mar,2021-03,19.47
ORD-18550,2023-12-04,Office Supplies,Storage,File Cabinet,South,Consumer,3,0.2,166.62,40.53,2023,12,Dec,2023-12,24.32
ORD-18941,2021-12-05,Office Supplies,Paper,Notebook Set,Central,Consumer,13,0.3,328.8,58.92,2021,12,Dec,2021-12,17.92
ORD-15077,2023-03-06,Technology,Accessories,Wireless Mouse,East,Consumer,12,0.0,5483.54,397.24,2023,3,Mar,2023-03,7.24
ORD-14917,2024-07-13,Furniture,Furnishings,Filing Tray,South,Home Office,12,0.15,6304.45,-6.22,2024,7,Jul,2024-07,-0.1
ORD-17128,2021-01-08,Furniture,Furnishings,Desk Lamp,South,Home Office,1,0.2,110.04,12.99,2021,1,Jan,2021-01,11.8
ORD-14227,2024-07-19,Furniture,Tables,Glass Table,East,Consumer,4,0.0,2337.54,172.49,2024,7,Jul,2024-07,7.38
ORD-18130,2021-10-21,Office Supplies,Art,Color Pencils,North,Consumer,6,0.1,473.67,42.26,2021,10,Oct,2021-10,8.92
ORD-14191,2021-12-10,Office Supplies,Labels,Address Labels,North,Consumer,2,0.0,32.38,5.46,2021,12,Dec,2021-12,16.86
ORD-12193,2024-07-10,Technology,Accessories,Usb Hub,South,Consumer,11,0.0,6879.24,620.73,2024,7,Jul,2024-07,15.37
ORD-11260,2023-02-07,Technology,Machines,Laminator,West,Home Office,10,0.0,4404.48,389.91,2023,2,Feb,2023-02,8.85
ORD-14275,2023-08-28,Office Supplies,Paper,Sticky Notes Pack,East,Home Office,10,0.1,130.66,11.82,2023,8,Aug,2023-08,9.05
ORD-17989,2023-03-11,Furniture,Chairs,Mesh Task Chair,East,Consumer,13,0.2,3005.36,-330.7900000000001,2023,3,Mar,2023-03,-11.04
ORD-11436,2021-10-08,Furniture,Chairs,Mesh Task Chair,East,Corporate,7,0.0,3891.84,-227.02,2021,10,Oct,2021-10,-5.83
ORD-14913,2023-09-22,Office Supplies,Labels,Address Labels,East,Corporate,10,0.0,380.2,92.21,2023,9,Sep,2023-09,24.25
ORD-16231,2024-09-11,Office Supplies,Labels,Shipping Labels,South,Corporate,6,0.15,179.5,26.08,2024,9,Sep,2024-09,14.53
ORD-14663,2023-06-14,Technology,Machines,Laminator,West,Consumer,6,0.0,2253.98,490.43,2023,6,Jun,2023-06,21.76
ORD-15246,2023-04-24,Office Supplies,Storage,Storage Box,East,Consumer,9,0.15,1093.27,129.93,2023,4,Apr,2023-04,11.88
