Order ID,Order Date,Category,Sub-Category,Product Name,Region,Customer Segment,Quantity,Discount,Sales,Profit
ORD-13913,2021-07-24 00:00:00,Technology,Machines,Calculator,West,Consumer,6.0,0.0,8200.49,207.09
ORD-14895,2021-06-02 00:00:00,Office Supplies,Storage,File Cabinet,North,Corporate,7.0,0.2,243.89,83.63
ORD-10901,2024-07-07,Furniture,Tables,Adjustable Desk,North,Consumer,5.0,0.15,3547.02,-486.39
ORD-18486,2022-09-05 00:00:00,Furniture,Tables,Round Side Table,South,Consumer,7.0,0.1,1486.25,-71.16
ORD-19066,2024-04-07 00:00:00,Furniture,Tables,Conference Table,East,Home Office,2.0,0.3,1278.12,201.54
ORD-10459,2022-10-15,Office Supplies,Paper,Copy Paper Ream,East,Consumer,4.0,0.2,435.38,32.77
ORD-10754,2024-11-28,Office Supplies,Labels,Address Labels,West,Consumer,4.0,0.0,450.56,23.89
ORD-11494,2022-06-02 00:00:00,Technology,Machines,Label Printer,North,Consumer,6.0,0.15,2828.49,290.88
ORD-17239,2021-06-30 00:00:00, Furniture ,Chairs,Ergo Recliner,EAST,Home Office,3.0,0.0,1542.19,-205.57
ORD-11511,2022-06-11,Furniture,Furnishings,Wall Clock,NORTH,Consumer,7.0,0.1,1605.61,42.28
ORD-14095,2021-09-22 00:00:00,Office Supplies,Envelopes,Security Envelopes,WEST,Corporate,11.0,0.3,94.84,14.8
ORD-16876,2024-04-06 00:00:00,Office Supplies,Art,Sketch Pad,East,Consumer,4.0,0.0,4190.492188657545,136.4
ORD-19668,2022-03-05 00:00:00,Office Supplies,Envelopes,Security Envelopes,East,Consumer,5.0,0.0,416.91,130.61
ORD-11463,2022-03-24 00:00:00,Furniture,Bookcases,Metal Shelving Unit,North,Consumer,6.0,0.3,1890.61,50.4
ORD-15794,2024-01-09 00:00:00,Furniture,Bookcases,Metal Shelving Unit,North,Consumer,13.0,0.0,3732.72,70.14
ORD-11241,2024-02-19 00:00:00,Technology,Accessories,USB Hub,South,Consumer,12.0,0.3,17599.52,2133.36
ORD-17618,2023-08-17 00:00:00,Office Supplies,Labels,Shipping Labels,Central,Home Office,13.0,0.3,1470.7504204029071,44.06
ORD-15084,2021-06-13,Furniture,Chairs,Executive Office Chair,South,Consumer,11.0,0.1,1840.56,-66.9
ORD-13911,2023-04-28,Technology,Copiers,Desktop Copier,East,Consumer,11.0,0.0,12780.6,1071.32
ORD-15049,2022-07-18 00:00:00, Technology ,Phones,Smartphone X200,North,,6.0,0.15,8764.12,1343.08
ORD-19634,2024-01-19 00:00:00,Furniture,Bookcases,Corner Bookcase,West,Consumer,,0.15,804.69,-37.95
ORD-14407,2024-06-05 00:00:00,Technology,Machines,Laminator,Central,Home Office,6.0,0.0,9655.12,
ORD-18449,2021-12-20,Office Supplies,Envelopes,Mailing Envelopes,,,5.0,0.0,210.0,25.31
ORD-15814,2023-07-08,Office Supplies,Envelopes,Security Envelopes,Central,,7.0,0.1,729.45,189.26
ORD-19725,2024-07-03 00:00:00,Furniture,Furnishings,Wall Clock,West,Consumer,11.0,0.0,2248.06,-282.85
ORD-11739,2024-11-26 00:00:00,Technology,Phones,Office Cordless Phone,North,Corporate,8.0,0.3,12942.69,2032.06
ORD-12652,2024-04-20 00:00:00,Technology,Machines,Calculator,South,Home Office,8.0,0.15,9900.69,846.12
ORD-10266,2023-07-09 00:00:00,Office Supplies,Art,Color Pencils,,Consumer,3.0,0.0,320.84,88.88
ORD-12514,2021-05-30 00:00:00,Furniture,Bookcases,Oak Bookcase,West,Corporate,11.0,0.3,2374.3,-291.3
ORD-14836,2021-08-05 00:00:00,Office Supplies,Labels,Shipping Labels,North,Corporate,11.0,0.15,634.67,77.4
ORD-17127,2022-05-31 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,,Home Office,11.0,0.3,1256.99,348.03
ORD-11538,2024-06-20 00:00:00,Office Supplies,Art,Sketch Pad,North,Corporate,8.0,0.0,604.49,41.18
ORD-13277,2024-12-28 00:00:00, Office Supplies ,Art,Color Pencils,North,Home Office,12.0,0.3,683.21,186.28
ORD-15062,2023-09-28 00:00:00,Office Supplies,Storage,File Cabinet,East,Consumer,4.0,0.0,465.27,150.44
ORD-19782,2023-11-09 00:00:00,Office Supplies,Labels,Address Labels,South,Consumer,,0.0,52.53,14.96
ORD-12393,2023-12-05 00:00:00,Office Supplies,Paper,Copy Paper Ream,East,Consumer,10.0,0.0,557.06,83.81
ORD-15058,2024-03-04 00:00:00,Furniture,Bookcases,Oak Bookcase,West,Consumer,7.0,0.3,4224.76,-500.41
ORD-17905,2023-12-05,Office Supplies,Storage,Plastic Bin,West,Consumer,12.0,0.0,867.13,64.02
ORD-12170,2022-09-05 00:00:00,Office Supplies,Labels,Shipping Labels,East,Corporate,9.0,0.0,324.58,112.96
ORD-11508,2021-12-28 00:00:00,Technology,Phones,Office Cordless Phone,West,Corporate,2.0,0.3,949.51,146.26
ORD-13925,2021-07-17 00:00:00,Furniture,Tables,Round Side Table,North,Home Office,5.0,0.3,2644.44,354.0
ORD-11170,2024-06-10,Office Supplies,Paper,Notebook Set,East,Corporate,10.0,0.3,780.94,122.24
ORD-17231,2023-08-13,Office Supplies,Storage,Plastic Bin,EAST,Consumer,4.0,0.3,164.57,17.68
ORD-13660,2022-01-31 00:00:00,Office Supplies,Binders,Heavy Duty Binder,East,Corporate,11.0,0.2,350.91,54.02
ORD-19517,2021-08-21 00:00:00,Office Supplies,Binders,View Binder,West,Corporate,3.0,0.3,176.51,60.1
ORD-15421,2023-12-06,Technology,Phones,Smartphone Lite,South,Consumer,7.0,0.0,2060.9,139.47
ORD-18747,2022-11-13 00:00:00,Office Supplies,Art,Sketch Pad,South,Consumer,5.0,0.0,113.48,21.87
ORD-13368,2023-08-28 00:00:00,Office Supplies,Paper,Sticky Notes Pack,Central,Home Office,8.0,0.3,167.08,37.17
ORD-17405,2022-09-22 00:00:00,Technology,Phones,Smartphone X200,East,Corporate,5.0,0.15,7164.36,2042.08
ORD-15807,2023-07-25 00:00:00,Furniture,Tables,Round Side Table,West,Consumer,11.0,0.1,8191.59,189.83
ORD-15295,2021-02-22 00:00:00,Technology,Phones,Smartphone Lite,West,Home Office,11.0,0.0,8356.87,2091.05
ORD-16160,2023-06-13 00:00:00,Furniture,Furnishings,Desk Lamp,East,Corporate,3.0,0.3,1507.18,201.26
ORD-17728,2023-02-02 00:00:00,Furniture,Furnishings,Wall Clock,Central,Corporate,2.0,0.0,453.47,73.16
ORD-12701,2022-10-18 00:00:00,Office Supplies,Art,Marker Set,South,Consumer,9.0,0.2,577.8,30.07
ORD-17710,2022-02-05,Office Supplies,Paper,Notebook Set,East,Consumer,5.0,0.1,250.09,36.08
ORD-14717,2023-06-16 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,South,Consumer,1.0,0.0,69.74,12.15
ORD-17794,2021-10-20 00:00:00,Office Supplies,Binders,View Binder,East,Consumer,10.0,0.0,759.02,219.38
ORD-13483,2021-07-20,Technology,Phones,Smartphone X200,East,Corporate,12.0,0.0,21544.74,779.71
ORD-18632,2022-07-12 00:00:00,Furniture,Chairs,Folding Chair,West,Home Office,1.0,0.1,468.9,36.65
ORD-11601,2022-09-05,Office Supplies,Paper,Notebook Set,West,Consumer,9.0,0.0,229.53,78.31
ORD-13700,2021-01-08 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,2.0,0.15,179.66,34.23
ORD-16289,2024-03-20,Office Supplies,Storage,Storage Box,Central,Consumer,5.0,0.1,481.34,93.56
ORD-12845,2023-08-02,Office Supplies,Envelopes,Security Envelopes,North,Consumer,13.0,0.3,855.92,131.65
ORD-11675,2021-07-05,Office Supplies,Art,Marker Set,Central,Consumer,5.0,0.1,311.89,96.07
ORD-12441,2024-08-08 00:00:00,Furniture,Bookcases,Metal Shelving Unit,East,Home Office,11.0,0.0,2132.05,129.73
ORD-18345,2021-05-28,Technology,Machines,Calculator,EAST,Consumer,12.0,0.0,16472.12,4294.22
ORD-11710,2024-05-01 00:00:00,Office Supplies,Labels,Shipping Labels,North,Home Office,10.0,0.1,484.59,124.02
ORD-11830,2022-05-06 00:00:00,Furniture,Furnishings,Picture Frame,West,Home Office,9.0,0.0,6426.47,1172.48
ORD-14568,2022-05-05 00:00:00,Office Supplies,Labels,Shipping Labels,South,Corporate,6.0,0.15,381.08,21.02
ORD-11034,2024-01-07,Technology,Copiers,Heavy Duty Copier,Central,Consumer,3.0,0.0,5607.4,1136.38
ORD-13835,2022-03-10 00:00:00,Office Supplies,Envelopes,Security Envelopes,North,Corporate,3.0,0.1,114.62,33.27
ORD-19555,2021-01-27,Office Supplies,Storage,File Cabinet,South,Corporate,12.0,0.0,891.37,206.76
ORD-18902,2022-02-15 00:00:00,Office Supplies,Paper,Copy Paper Ream,South,Home Office,11.0,0.0,610.69,123.82
ORD-17517,2024-01-07 00:00:00,Furniture,Furnishings,Desk Lamp,East,Corporate,7.0,0.3,4301.06,236.61
ORD-13709,2023-05-25 00:00:00,Furniture,Furnishings,Wall Clock,North,,4.0,0.0,2203.65,-12.39
ORD-12805,2022-01-03,Office Supplies,Art,Color Pencils,North,Corporate,4.0,0.0,135.78,
ORD-12296,2023-11-26,Technology,Phones,Office Cordless Phone,East,Home Office,13.0,0.15,14566.87,3276.58
ORD-17946,2021-09-05 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,7.0,0.15,428.66,94.6
ORD-17396,2024-01-05 00:00:00,Office Supplies,Binders,Heavy Duty Binder,Central,Corporate,1.0,0.0,54.09,16.3
ORD-13698,2021-02-23,Office Supplies,Paper,Notebook Set,North,Corporate,11.0,0.1,572.0,165.02
ORD-18965,2022-07-05 00:00:00,Technology,Accessories,USB Hub,West,Home Office,6.0,0.2,6546.33,186.23
ORD-10673,2024-06-01 00:00:00,Office Supplies,Labels,Address Labels,North,Consumer,8.0,0.2,,19.68
ORD-19090,2022-01-17,Technology,Accessories,Laptop Stand,Central,Corporate,1.0,0.3,1278.59,242.73
ORD-10377,2023-03-17 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,South,Corporate,3.0,0.3,73.57,17.48
ORD-17779,2021-07-17,Office Supplies,Paper,Notebook Set,East,Consumer,8.0,0.0,469.62,
ORD-10750,2023-09-27,Furniture,Chairs,Mesh Task Chair,South,Corporate,7.0,0.0,2103.32,275.68
ORD-19364,2023-12-08 00:00:00,Office Supplies,Binders,Heavy Duty Binder,East,Home Office,9.0,0.3,572.96,55.2
ORD-17529,2023-10-13,Office Supplies,Art,Sketch Pad,East,Corporate,1.0,0.0,91.94,26.79
ORD-18171,2021-11-14 00:00:00,Technology,Machines,Label Printer,East,Corporate,11.0,0.1,13155.36,2165.32
ORD-12596,2023-09-15,Technology,Phones,Office Cordless Phone,East,Consumer,4.0,0.0,2772.04,255.73
ORD-17880,2023-03-23 00:00:00,Office Supplies,Art,Marker Set,West,Home Office,3.0,0.1,287.18,96.99
ORD-15340,2021-07-12 00:00:00,Office Supplies,Labels,Shipping Labels,South,Consumer,8.0,0.0,737.42,202.15
ORD-13682,2021-12-19, Office Supplies ,Envelopes,Mailing Envelopes,South,,,0.3,49.76,13.43
ORD-19081,2023-06-18,Office Supplies,Art,Color Pencils,South,Consumer,12.0,0.1,126.27,13.5
ORD-18117,2022-06-12 00:00:00,Technology,Accessories,Laptop Stand,West,Consumer,7.0,0.0,1756.75,144.0
ORD-14942,2021-01-30 00:00:00,Office Supplies,Binders,Heavy Duty Binder,Central,Consumer,8.0,0.3,726.06,113.74
ORD-17874,2024-04-09,Technology,Phones,Smartphone Lite,Central,Home Office,1.0,0.0,636.27,88.48
ORD-18721,2024-11-02 00:00:00,Office Supplies,Art,Color Pencils,West,Consumer,11.0,0.0,322.59,31.38
ORD-17460,2022-04-30 00:00:00,Technology,Accessories,Laptop Stand,Central,Corporate,5.0,0.1,7652.55,
ORD-18206,2024-05-07 00:00:00,Technology,Phones,Smartphone X200,West,Home Office,6.0,0.0,5652.18,827.84
ORD-16296,2023-02-07,Technology,Accessories,Wireless Mouse,South,Consumer,9.0,0.0,10822.72,1053.44
ORD-16809,2021-10-13 00:00:00,Furniture,Bookcases,Metal Shelving Unit,North,Home Office,8.0,0.0,505.38,-72.88
ORD-16908,2023-06-05,Furniture,Tables,Conference Table,WEST,Consumer,13.0,0.0,5685.78,-688.11
ORD-18328,2022-09-18,Office Supplies,Paper,Copy Paper Ream,East,Consumer,6.0,0.2,665.13,81.01
ORD-14660,2024-03-31,Office Supplies,Art,Marker Set,East,Consumer,5.0,0.2,172.26,34.87
ORD-19322,2021-03-23 00:00:00,Office Supplies,Paper,Sticky Notes Pack,North,Corporate,10.0,0.1,305.91,86.31
ORD-10240,2023-06-10 00:00:00,Technology,Copiers,Heavy Duty Copier,North,,1.0,0.0,485.57,123.89
ORD-14087,2023-04-09 00:00:00,Office Supplies,Paper,Notebook Set,North,Consumer,5.0,0.0,363.24,79.36
ORD-13950,2024-02-10,Office Supplies,Labels,Address Labels,West,Consumer,8.0,0.2,741.8,103.29
ORD-15546,2024-08-05 00:00:00,Office Supplies,Paper,Copy Paper Ream,North,Consumer,11.0,0.0,1051.11,317.06
ORD-12039,2024-12-10 00:00:00,Office Supplies,Storage,Plastic Bin,CENTRAL,Home Office,10.0,0.0,372.1,38.34
ORD-14607,2021-07-07,Office Supplies,Binders,View Binder,Central,Corporate,4.0,0.2,473.25,165.22
ORD-18476,2021-04-23 00:00:00,Furniture,Tables,Glass Table,Central,,8.0,0.0,3100.61,405.89
ORD-13990,2021-12-26,Technology,Phones,Smartphone X200,East,Consumer,11.0,0.15,12142.62,
ORD-11344,2024-10-21,Office Supplies,Storage,Plastic Bin,SOUTH,Corporate,2.0,0.15,220.11,64.99
ORD-12952,2022-05-16 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,South,Consumer,5.0,0.0,516.91,33.95
ORD-14856,2022-05-05,Technology,Accessories,USB Hub,Central,Consumer,,0.2,3933.84,274.24
ORD-16040,2024-11-26 00:00:00,Office Supplies,Art,Sketch Pad,South,Consumer,4.0,0.2,309.05,46.37
ORD-13904,2023-09-15,Office Supplies,Storage,File Cabinet,South,Consumer,1.0,0.0,8.24,0.77
ORD-17031,2023-01-05 00:00:00,Furniture,Furnishings,Picture Frame,North,Consumer,13.0,0.1,8093.67,-818.65
ORD-15367,2021-01-31,Technology,Phones,Office Cordless Phone,North,Consumer,9.0,0.0,8837.34,556.16
ORD-18663,2022-02-14 00:00:00,Furniture,Furnishings,Wall Clock,West,Home Office,7.0,0.0,3783.2,429.93
ORD-10671,2022-02-14,Furniture,Bookcases,Metal Shelving Unit,Central,Consumer,12.0,0.3,2169.75,133.59
ORD-16624,2023-04-19 00:00:00,Technology,Phones,Smartphone X200,North,Corporate,7.0,0.0,6029.26,492.43
ORD-19359,2022-06-12 00:00:00,Furniture,Chairs,Ergo Recliner,West,Consumer,6.0,0.3,1164.17,126.87
ORD-19157,2024-08-23 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,West,Consumer,5.0,0.0,274.9,60.28
ORD-17093,2024-01-03 00:00:00,Office Supplies,Storage,File Cabinet,Central,Corporate,4.0,0.3,285.26,48.24
ORD-11891,2022-08-12 00:00:00, Office Supplies ,Binders,View Binder,South,Home Office,6.0,0.0,364.51,104.59
ORD-11144,2023-12-25 00:00:00,Office Supplies,Envelopes,Security Envelopes,North,Consumer,12.0,0.0,633.4,133.07
ORD-10852,2024-05-28 00:00:00,Technology,Copiers,Heavy Duty Copier,Central,Corporate,9.0,0.0,6110.34,502.92
ORD-10445,2021-03-09,Technology,Phones,Office Cordless Phone,South,Consumer,2.0,0.1,2585.49,381.51
ORD-15576,2022-02-04,Office Supplies,Storage,Storage Box,West,Consumer,3.0,0.3,272.59,18.0
ORD-17034,2021-01-05,Office Supplies,Envelopes,Mailing Envelopes,North,Consumer,1.0,0.0,11.43,0.96
ORD-14314,2023-03-02,Technology,Copiers,Heavy Duty Copier,West,Consumer,12.0,0.2,10235.57,756.08
ORD-15397,2022-03-19,Office Supplies,Binders,3-Ring Binder,South,Consumer,12.0,0.0,1159.2,294.31
ORD-10446,2022-11-02,Furniture,Bookcases,Metal Shelving Unit,North,Consumer,4.0,0.0,241.39,-25.07
ORD-15845,2022-02-28,Technology,Phones,Smartphone X200,North,Corporate,9.0,0.1,14703.96,1548.54
ORD-17768,2023-09-22 00:00:00,Office Supplies,Storage,File Cabinet,South,Consumer,2.0,0.2,181.59,22.29
ORD-16667,2022-07-15 00:00:00,Office Supplies,Envelopes,Security Envelopes,South,Home Office,,0.0,520.69,131.74
ORD-16333,2024-10-17,Technology,Copiers,Heavy Duty Copier,North,Consumer,4.0,0.2,2925.33,96.22
ORD-18493,2023-02-26,Office Supplies,Binders,Heavy Duty Binder,South,Consumer,8.0,0.0,615.2,181.69
ORD-10477,2023-06-02 00:00:00,Office Supplies,Paper,Notebook Set,Central,Consumer,2.0,0.15,132.62,29.7
ORD-16950,2022-12-19 00:00:00,Furniture,Chairs,Mesh Task Chair,Central,Consumer,13.0,0.0,4852.71,-147.29
ORD-10529,2024-09-05,Technology,Machines,Label Printer,South,Home Office,,0.1,1566.51,88.74
ORD-14086,2023-08-26 00:00:00,Office Supplies,Labels,Address Labels,Central,Consumer,3.0,0.3,116.49,30.67
ORD-15444,2022-06-22,Office Supplies,Binders,Heavy Duty Binder,North,Corporate,2.0,0.2,120.14,27.43
ORD-12397,2023-03-24,Office Supplies,Binders,3-Ring Binder,East,Corporate,,0.0,411.22,32.38
ORD-14712,2021-12-02,Office Supplies,Labels,Address Labels,Central,Home Office,10.0,0.1,758.29,56.27
ORD-12301,2021-06-29,Technology,Accessories,Wireless Mouse,North,Home Office,3.0,0.2,780.79,217.7
ORD-10797,2021-08-21 00:00:00,Office Supplies,Paper,Copy Paper Ream,North,Consumer,4.0,0.0,286.79,21.55
ORD-12333,2021-01-04,Office Supplies,Paper,Notebook Set,North,,3.0,0.3,65.35,3.65
ORD-19043,2022-01-06 00:00:00,Office Supplies,Art,Marker Set,West,Corporate,3.0,0.0,143.26,22.94
ORD-15579,2022-01-18,Furniture,Chairs,Ergo Recliner,South,Corporate,1.0,0.0,769.68,-38.19
ORD-18188,2022-02-19 00:00:00,Office Supplies,Paper,Sticky Notes Pack,South,Home Office,11.0,0.0,866.12,215.89
ORD-11100,2024-11-30 00:00:00,Furniture,Chairs,Mesh Task Chair,North,Consumer,10.0,0.2,1477.52,-142.67
ORD-13706,2024-02-27,Office Supplies,Labels,Shipping Labels,East,Home Office,1.0,0.15,34.34,4.14
ORD-15300,2023-08-13 00:00:00,Office Supplies,Labels,Address Labels,North,Home Office,2.0,0.2,51.9,17.13
ORD-11218,2023-04-30 00:00:00,Furniture,Chairs,Executive Office Chair,West,Home Office,1.0,0.2,375.01,-6.55
ORD-12231,2023-10-17,Office Supplies,Storage,Storage Box,,Corporate,5.0,0.1,500.08,51.4
ORD-12383,2023-08-26,Office Supplies,Art,Color Pencils,Central,Home Office,1.0,0.0,70.33,8.87
ORD-15116,2021-07-28 00:00:00,Technology,Copiers,Desktop Copier,East,Home Office,13.0,0.2,4966.33,1278.84
ORD-14524,2022-08-31,Office Supplies,Envelopes,Security Envelopes,West,Home Office,11.0,0.0,1000.61,238.51
ORD-10013,2024-05-09, Office Supplies ,Envelopes,Security Envelopes,Central,Home Office,12.0,0.3,76.09,
ORD-17799,2022-08-11,Office Supplies,Art,Sketch Pad,North,Consumer,6.0,0.0,201.09,32.05
ORD-13060,2021-11-23 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,North,Corporate,11.0,0.15,787.36,229.22
ORD-14315,2024-09-21 00:00:00,Office Supplies,Paper,Copy Paper Ream,South,Consumer,1.0,0.3,77.79,5.27
ORD-19259,2021-10-09,Office Supplies,Art,Color Pencils,South,Corporate,7.0,0.0,856.9,133.43
ORD-12792,2023-01-06 00:00:00,Technology,Accessories,Keyboard,East,Consumer,2.0,0.0,2272.12,547.76
ORD-10806,2022-11-01 00:00:00,Office Supplies,Paper,Sticky Notes Pack,North,Consumer,10.0,0.0,1075.45,212.54
ORD-15090,2022-10-29 00:00:00,Office Supplies,Paper,Sticky Notes Pack,North,Consumer,5.0,0.0,121.6,
ORD-11708,2021-02-18 00:00:00,Office Supplies,Paper,Notebook Set,South,Corporate,7.0,0.15,780.21,48.28
ORD-13678,2023-08-30 00:00:00,Furniture,Furnishings,Desk Lamp,West,Consumer,5.0,0.2,4086.8,-388.98
ORD-11906,2023-06-15,Office Supplies,Storage,File Cabinet,West,Consumer,8.0,0.0,271.58,90.3
ORD-10698,2024-12-03,Technology,Phones,Smartphone X200,North,Corporate,6.0,0.1,7663.27,514.24
ORD-14543,2024-03-06,Technology,Phones,Smartphone Lite,North,Corporate,7.0,0.15,8118.37,466.9
ORD-18990,2023-04-15,Office Supplies,Labels,Address Labels,South,Consumer,9.0,0.0,146.09,19.32
ORD-10713,2022-07-13,Office Supplies,Binders,3-Ring Binder,South,Home Office,2.0,0.15,86.62,18.23
ORD-18707,2023-12-11,Office Supplies,Envelopes,Security Envelopes,South,Corporate,10.0,0.1,317.32,81.38
ORD-17512,2022-02-13,Office Supplies,Labels,Shipping Labels,South,Consumer,9.0,0.1,169.14,54.67
ORD-12655,2021-06-03 00:00:00,Office Supplies,Paper,Notebook Set,NORTH,Consumer,7.0,0.3,506.09,121.76
ORD-13648,2021-07-23,Furniture,Chairs,Executive Office Chair,East,,13.0,0.0,6899.99,1308.26
ORD-15675,2023-02-19 00:00:00, Office Supplies ,Envelopes,Security Envelopes,West,Home Office,12.0,0.15,574.38,91.97
ORD-19197,2024-01-03 00:00:00,Furniture,Bookcases,Metal Shelving Unit,North,Consumer,6.0,0.0,481.99,18.14
ORD-12281,2021-08-10 00:00:00,Furniture,Tables,Glass Table,Central,Consumer,13.0,0.2,4075.01,330.33
ORD-19165,2021-02-05,Office Supplies,Binders,Heavy Duty Binder,North,Home Office,,0.3,725.05,88.65
ORD-19451,2023-09-11,Technology,Copiers,Heavy Duty Copier,North,Home Office,5.0,0.3,4304.66,685.14
ORD-19557,2022-10-25,Furniture,Tables,Glass Table,South,Consumer,1.0,0.1,627.23,-33.87
ORD-10610,2022-12-18,Office Supplies,Storage,File Cabinet,SOUTH,Consumer,4.0,0.3,349.06,31.62
ORD-16665,2023-12-27,Office Supplies,Storage,Plastic Bin,Central,Corporate,5.0,0.1,73.53,15.87
ORD-13030,2024-12-17,Office Supplies,Art,Marker Set,East,Corporate,13.0,0.0,559.62,107.25
ORD-15512,2022-09-02 00:00:00,Office Supplies,Art,Color Pencils,North,Consumer,6.0,0.1,227.91,36.97
ORD-10433,2023-09-20 00:00:00,Technology,Machines,Laminator,South,Consumer,11.0,0.1,10571.72,-14620.86
ORD-12657,2024-11-14,Office Supplies,Storage,File Cabinet,North,Consumer,3.0,0.0,185.92,13.3
ORD-12945,2023-06-04,Furniture,Furnishings,Picture Frame,West,Home Office,8.0,0.0,2132.19,-275.03
ORD-10551,2022-08-23 00:00:00,Office Supplies,Envelopes,Mailing Envelopes,South,Consumer,12.0,0.3,952.08,139.04
ORD-10970,2021-12-08,Technology,Machines,Laminator,South,Consumer,3.0,0.2,2314.41,485.5
ORD-19474,2021-10-05,Office Supplies,Art,Color Pencils,Central,Home Office,5.0,0.3,364.16,19.59
ORD-11858,2024-09-30,Office Supplies,Paper,Notebook Set,North,Home Office,9.0,0.3,270.17,60.37
ORD-10340,2024-08-10 00:00:00,Office Supplies,Storage,Plastic Bin,South,Consumer,4.0,0.15,32.07,3.55
ORD-13439,2023-10-23 00:00:00,Furniture,Bookcases,Corner Bookcase,East,Consumer,13.0,0.1,7812.34,
ORD-17859,2023-04-14,Furniture,Tables,Adjustable Desk,North,Corporate,6.0,0.3,4676.3,357.5
ORD-10312,2022-11-23 00:00:00,Technology,Copiers,Desktop Copier,East,Consumer,6.0,0.0,1805.99,368.04
ORD-15474,2024-10-09,Office Supplies,Storage,Plastic Bin,Central,Corporate,,0.0,205.79,52.76
ORD-14686,2024-01-19 00:00:00,Office Supplies,Labels,Shipping Labels,EAST,Consumer,6.0,0.3,655.65,44.66
ORD-10051,2024-11-18 00:00:00,Technology,Phones,Office Cordless Phone,West,Corporate,2.0,0.0,2000.12,380.25
ORD-11078,2022-04-05,Office Supplies,Binders,Heavy Duty Binder,East,Corporate,5.0,0.15,256.86,57.8
ORD-19389,2024-11-15 00:00:00,Office Supplies,Art,Color Pencils,Central,Home Office,13.0,0.0,1279.43,219.8
ORD-13641,2021-07-23, Office Supplies ,Paper,Sticky Notes Pack,West,Corporate,10.0,0.0,574.13,170.48
ORD-16832,2022-03-08,Furniture,Tables,Conference Table,North,Corporate,10.0,0.15,4495.12,-6.29
ORD-10038,2024-03-12,Office Supplies,Labels,Shipping Labels,East,Home Office,9.0,0.1,1004.43,151.37
ORD-12831,2021-07-15,Technology,Copiers,Heavy Duty Copier,East,Consumer,3.0,0.1,946.66,278.78
ORD-17220,2022-03-19 00:00:00,Technology,Phones,Office Cordless Phone,East,Corporate,5.0,0.0,834.67,
ORD-16355,2023-12-04,Furniture,Furnishings,Wall Clock,West,Corporate,10.0,0.1,1602.77,72.93
ORD-14462,2021-06-06,Office Supplies,Labels,Address Labels,East,Consumer,4.0,0.2,298.15,26.51
ORD-15816,2021-07-10,Office Supplies,Paper,Sticky Notes Pack,West,Corporate,5.0,0.3,435.13,141.02
ORD-10996,2022-11-14 00:00:00,Office Supplies,Art,Color Pencils,South,Corporate,8.0,0.0,650.45,207.4
